SiteID,1566321,Site Timezone,-6,Data Timezone,-6,Longitude,-90.3634643555,Latitude,42.9575462341
Year,Month,Day,Hour,Minute,power - DEPRECATED,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 100m (C),air pressure at 100m (Pa),density - DEPRECATED
2013,10,31,9,30,N/A,277.11,4.94,12.24,94560,N/A
2013,10,31,10,30,N/A,278.22,5.47,11.46,94520,N/A
2013,10,31,11,30,N/A,277.91,5.53,11.35,94450,N/A
2013,10,31,12,30,N/A,272.46,5.05,11.52,94380,N/A
2013,10,31,13,30,N/A,274.03000000000003,6.61,11.64,94320,N/A
2013,10,31,14,30,N/A,281.76,6.74,11.17,94290,N/A
2013,10,31,15,30,N/A,289.23,6.25,10.55,94230,N/A
2013,10,31,16,30,N/A,288.64,8.82,9.5,94230,N/A
2013,10,31,17,30,N/A,289.68,10.21,7.0200000000000005,94230,N/A
2013,10,31,18,30,N/A,292.02,8.71,5.26,94230,N/A
2013,10,31,19,30,N/A,290.86,9.91,5.09,94240,N/A
2013,10,31,20,30,N/A,292.42,10.700000000000001,4.61,94230,N/A
2013,10,31,21,30,N/A,282.14,9.98,4.28,94230,N/A
2013,10,31,22,30,N/A,278.39,8.28,3.99,94250,N/A
2013,10,31,23,30,N/A,280.38,8.59,3,94280,N/A
2013,11,1,0,30,N/A,280.78000000000003,8.23,2.45,94310,N/A
2013,11,1,1,30,N/A,275.1,8.24,2.24,94350,N/A
2013,11,1,2,30,N/A,268.76,8.13,2.07,94390,N/A
2013,11,1,3,30,N/A,285.48,8.25,1.92,94420,N/A
2013,11,1,4,30,N/A,282.40000000000003,7.46,2.02,94490,N/A
2013,11,1,5,30,N/A,279.35,7.7,2.17,94550,N/A
2013,11,1,6,30,N/A,283.27,8.06,2.31,94610,N/A
2013,11,1,7,30,N/A,287.17,7.75,2.62,94670,N/A
2013,11,1,8,30,N/A,291.74,6.94,2.85,94740,N/A
2013,11,1,9,30,N/A,289.75,5.57,3.06,94800,N/A
2013,11,1,10,30,N/A,285.38,5.2700000000000005,3.44,94840,N/A
2013,11,1,11,30,N/A,286.19,6.140000000000001,5.12,94880,N/A
2013,11,1,12,30,N/A,287.44,6.4,6.47,94930,N/A
2013,11,1,13,30,N/A,281.26,6.44,6.890000000000001,94970,N/A
2013,11,1,14,30,N/A,285.05,6.78,7.3500000000000005,95020,N/A
2013,11,1,15,30,N/A,291.15000000000003,6.67,7.46,95060,N/A
2013,11,1,16,30,N/A,302.14,7.17,7.32,95120,N/A
2013,11,1,17,30,N/A,309.06,9.16,7.1000000000000005,95180,N/A
2013,11,1,18,30,N/A,308.98,10.620000000000001,6.65,95240,N/A
2013,11,1,19,30,N/A,315.24,8.91,6.36,95300,N/A
2013,11,1,20,30,N/A,326,8.42,6.0600000000000005,95330,N/A
2013,11,1,21,30,N/A,330.97,8.56,5.64,95350,N/A
2013,11,1,22,30,N/A,330.96,8.86,5.2,95370,N/A
2013,11,1,23,30,N/A,338.98,8.94,4.5200000000000005,95430,N/A
2013,11,2,0,30,N/A,356.02,7.65,3.96,95490,N/A
2013,11,2,1,30,N/A,352.46,7.15,3.66,95540,N/A
2013,11,2,2,30,N/A,344.11,6.19,3.16,95610,N/A
2013,11,2,3,30,N/A,331.68,7.2,2.5100000000000002,95660,N/A
2013,11,2,4,30,N/A,335.85,8.06,2.22,95730,N/A
2013,11,2,5,30,N/A,330.86,9.01,1.31,95790,N/A
2013,11,2,6,30,N/A,331.34000000000003,9.5,0.8200000000000001,95870,N/A
2013,11,2,7,30,N/A,330.09000000000003,9.8,0.76,95930,N/A
2013,11,2,8,30,N/A,325.02,6.96,0.79,96020,N/A
2013,11,2,9,30,N/A,320.6,5.53,1.84,96080,N/A
2013,11,2,10,30,N/A,326.85,5.95,2.91,96120,N/A
2013,11,2,11,30,N/A,325.02,5.39,3.63,96200,N/A
2013,11,2,12,30,N/A,322.34000000000003,6.51,4.38,96220,N/A
2013,11,2,13,30,N/A,318.67,5.3100000000000005,4.5600000000000005,96250,N/A
2013,11,2,14,30,N/A,317.84000000000003,6.12,4.93,96320,N/A
2013,11,2,15,30,N/A,312.67,5.91,4.82,96360,N/A
2013,11,2,16,30,N/A,310.61,7.47,4.55,96420,N/A
2013,11,2,17,30,N/A,316.6,7.61,4.28,96450,N/A
2013,11,2,18,30,N/A,328.48,6.74,4.34,96500,N/A
2013,11,2,19,30,N/A,342.09000000000003,5.67,4.39,96550,N/A
2013,11,2,20,30,N/A,349.6,4.84,4.1,96590,N/A
2013,11,2,21,30,N/A,354.79,3.93,4.22,96630,N/A
2013,11,2,22,30,N/A,4.63,2.86,3.97,96640,N/A
2013,11,2,23,30,N/A,10.44,2.12,4.14,96680,N/A
2013,11,3,0,30,N/A,45.17,1.41,4.25,96720,N/A
2013,11,3,1,30,N/A,122.3,1.5,4.13,96770,N/A
2013,11,3,2,30,N/A,149.34,2.45,4.09,96820,N/A
2013,11,3,3,30,N/A,155.4,3.92,3.7600000000000002,96850,N/A
2013,11,3,4,30,N/A,153.93,4.79,3.38,96880,N/A
2013,11,3,5,30,N/A,156.35,6.32,3.5100000000000002,96910,N/A
2013,11,3,6,30,N/A,161.21,6.79,3.35,96930,N/A
2013,11,3,7,30,N/A,162.23,7.34,3.21,96940,N/A
2013,11,3,8,30,N/A,159.64000000000001,7.63,2.39,96950,N/A
2013,11,3,9,30,N/A,153.8,6.11,2.89,96950,N/A
2013,11,3,10,30,N/A,157.48,7.2,4.53,96930,N/A
2013,11,3,11,30,N/A,153.58,7.46,5.6000000000000005,96890,N/A
2013,11,3,12,30,N/A,154.09,8.84,6.65,96860,N/A
2013,11,3,13,30,N/A,151.33,9.200000000000001,7.0600000000000005,96800,N/A
2013,11,3,14,30,N/A,152.08,10.06,7.3500000000000005,96760,N/A
2013,11,3,15,30,N/A,151.17000000000002,10.15,7.19,96700,N/A
2013,11,3,16,30,N/A,145.98,12.13,6.67,96660,N/A
2013,11,3,17,30,N/A,146.6,13.83,5.88,96640,N/A
2013,11,3,18,30,N/A,148.85,14.67,5.47,96620,N/A
2013,11,3,19,30,N/A,149.66,14.89,5.07,96630,N/A
2013,11,3,20,30,N/A,152.6,14.73,5.11,96620,N/A
2013,11,3,21,30,N/A,155.44,14.870000000000001,5.1000000000000005,96610,N/A
2013,11,3,22,30,N/A,155.62,15.370000000000001,5.17,96570,N/A
2013,11,3,23,30,N/A,157.55,14.3,5.13,96580,N/A
2013,11,4,0,30,N/A,159.77,15.35,5.17,96580,N/A
2013,11,4,1,30,N/A,160.28,14.91,5.38,96590,N/A
2013,11,4,2,30,N/A,159.1,13.97,5.03,96610,N/A
2013,11,4,3,30,N/A,157.61,13.75,4.73,96610,N/A
2013,11,4,4,30,N/A,160.13,15.120000000000001,4.89,96510,N/A
2013,11,4,5,30,N/A,162.73,14.27,5.45,96500,N/A
2013,11,4,6,30,N/A,159.02,13.71,5.2,96480,N/A
2013,11,4,7,30,N/A,161.11,13.38,5,96470,N/A
2013,11,4,8,30,N/A,168.1,13.58,5.54,96450,N/A
2013,11,4,9,30,N/A,168,13.14,5.86,96410,N/A
2013,11,4,10,30,N/A,177.97,13.540000000000001,6.97,96380,N/A
2013,11,4,11,30,N/A,178.12,12.61,7.97,96310,N/A
2013,11,4,12,30,N/A,183.49,12.15,8.53,96310,N/A
2013,11,4,13,30,N/A,187.92000000000002,12.3,8.88,96300,N/A
2013,11,4,14,30,N/A,186.67000000000002,10.68,8.38,96320,N/A
2013,11,4,15,30,N/A,187.28,9.8,8.52,96340,N/A
2013,11,4,16,30,N/A,187.44,9.290000000000001,8.88,96410,N/A
2013,11,4,17,30,N/A,202.18,9.93,9.14,96470,N/A
2013,11,4,18,30,N/A,198.83,8.06,8.89,96520,N/A
2013,11,4,19,30,N/A,190.25,9.14,8.98,96540,N/A
2013,11,4,20,30,N/A,193.74,8.84,8.84,96590,N/A
2013,11,4,21,30,N/A,201.24,9.540000000000001,9.26,96590,N/A
2013,11,4,22,30,N/A,202.53,8.21,9.11,96610,N/A
2013,11,4,23,30,N/A,211.53,8.93,9.53,96660,N/A
2013,11,5,0,30,N/A,224.37,7.8,10.040000000000001,96710,N/A
2013,11,5,1,30,N/A,246.65,5.82,10.700000000000001,96740,N/A
2013,11,5,2,30,N/A,246.29,4.68,9.42,96790,N/A
2013,11,5,3,30,N/A,319.31,3.5300000000000002,8.47,96820,N/A
2013,11,5,4,30,N/A,21.85,2.35,8.25,96860,N/A
2013,11,5,5,30,N/A,53.15,3.3200000000000003,7.91,96870,N/A
2013,11,5,6,30,N/A,73.18,4.51,7.48,96890,N/A
2013,11,5,7,30,N/A,83.39,5.53,8.06,96880,N/A
2013,11,5,8,30,N/A,86.61,5.2700000000000005,7.45,96870,N/A
2013,11,5,9,30,N/A,101.84,4.21,7.83,96870,N/A
2013,11,5,10,30,N/A,110.44,4.24,8.26,96810,N/A
2013,11,5,11,30,N/A,116.69,4.57,8.91,96760,N/A
2013,11,5,12,30,N/A,133.47,5.83,10.25,96670,N/A
2013,11,5,13,30,N/A,130.83,7.19,9.8,96580,N/A
2013,11,5,14,30,N/A,136.98,8.18,8.06,96460,N/A
2013,11,5,15,30,N/A,138.12,9.120000000000001,7.79,96330,N/A
2013,11,5,16,30,N/A,142.84,9.44,7.92,96240,N/A
2013,11,5,17,30,N/A,151.36,8.93,8.370000000000001,96170,N/A
2013,11,5,18,30,N/A,163.96,6.55,8.540000000000001,96120,N/A
2013,11,5,19,30,N/A,169.57,8.17,8.67,96070,N/A
2013,11,5,20,30,N/A,174.42000000000002,8.94,8.56,96000,N/A
2013,11,5,21,30,N/A,173.32,9.91,8.73,95910,N/A
2013,11,5,22,30,N/A,179.39000000000001,10.72,9.040000000000001,95810,N/A
2013,11,5,23,30,N/A,181.86,10.97,9.290000000000001,95740,N/A
2013,11,6,0,30,N/A,188.72,11.370000000000001,9.65,95680,N/A
2013,11,6,1,30,N/A,195.36,11.77,10.03,95600,N/A
2013,11,6,2,30,N/A,197.69,11.790000000000001,10.21,95570,N/A
2013,11,6,3,30,N/A,208.98000000000002,9.86,10.36,95510,N/A
2013,11,6,4,30,N/A,315.52,7.84,4.57,95580,N/A
2013,11,6,5,30,N/A,321.14,8.42,3.18,95660,N/A
2013,11,6,6,30,N/A,323.99,9.66,2.6,95750,N/A
2013,11,6,7,30,N/A,328.42,10.08,1.83,95770,N/A
2013,11,6,8,30,N/A,327.88,10.03,1.45,95880,N/A
2013,11,6,9,30,N/A,330.66,10.65,1.02,95940,N/A
2013,11,6,10,30,N/A,328.64,9.66,1.81,96000,N/A
2013,11,6,11,30,N/A,325.17,9.88,2.86,96050,N/A
2013,11,6,12,30,N/A,323.68,9.85,3.68,96110,N/A
2013,11,6,13,30,N/A,317.09000000000003,10.41,3.8200000000000003,96170,N/A
2013,11,6,14,30,N/A,316.36,10.08,3.99,96240,N/A
2013,11,6,15,30,N/A,313.69,10.16,3.69,96310,N/A
2013,11,6,16,30,N/A,309.5,9.65,3.11,96390,N/A
2013,11,6,17,30,N/A,306.62,11.67,2.15,96470,N/A
2013,11,6,18,30,N/A,308.32,11.620000000000001,1.08,96540,N/A
2013,11,6,19,30,N/A,309.21,12.5,0.17,96600,N/A
2013,11,6,20,30,N/A,307.28000000000003,10.68,-0.4,96640,N/A
2013,11,6,21,30,N/A,304.74,10.02,-0.67,96670,N/A
2013,11,6,22,30,N/A,306.11,9.48,-0.65,96680,N/A
2013,11,6,23,30,N/A,302.29,8.03,-0.97,96710,N/A
2013,11,7,0,30,N/A,294.22,8.39,-0.86,96730,N/A
2013,11,7,1,30,N/A,296.43,8.25,-0.66,96750,N/A
2013,11,7,2,30,N/A,295.91,7.65,-0.62,96760,N/A
2013,11,7,3,30,N/A,292.71,7.91,-0.74,96770,N/A
2013,11,7,4,30,N/A,291,7.58,-0.6900000000000001,96780,N/A
2013,11,7,5,30,N/A,289.86,7.34,-0.71,96790,N/A
2013,11,7,6,30,N/A,286.65000000000003,7.0200000000000005,-0.84,96800,N/A
2013,11,7,7,30,N/A,282.6,7.71,-0.92,96820,N/A
2013,11,7,8,30,N/A,271.44,5.87,-1.43,96820,N/A
2013,11,7,9,30,N/A,268.26,5.0200000000000005,-0.21,96830,N/A
2013,11,7,10,30,N/A,278.89,5.64,1.1500000000000001,96820,N/A
2013,11,7,11,30,N/A,283.97,5.93,2.17,96810,N/A
2013,11,7,12,30,N/A,288.43,6.45,3.04,96790,N/A
2013,11,7,13,30,N/A,288.51,6.26,3.6,96790,N/A
2013,11,7,14,30,N/A,298.84000000000003,6,4.15,96790,N/A
2013,11,7,15,30,N/A,288.96,5.8100000000000005,4.22,96790,N/A
2013,11,7,16,30,N/A,304.02,4.75,3.99,96790,N/A
2013,11,7,17,30,N/A,293.32,9.950000000000001,3.42,96800,N/A
2013,11,7,18,30,N/A,294.47,11.97,2.49,96820,N/A
2013,11,7,19,30,N/A,302.67,11.66,1.34,96860,N/A
2013,11,7,20,30,N/A,310.57,10.48,0.26,96890,N/A
2013,11,7,21,30,N/A,309.15000000000003,10.07,0,96910,N/A
2013,11,7,22,30,N/A,306.56,9.290000000000001,-0.11,96900,N/A
2013,11,7,23,30,N/A,306.49,8.03,-0.21,96900,N/A
2013,11,8,0,30,N/A,302.72,6.99,-0.1,96920,N/A
2013,11,8,1,30,N/A,295.05,5.86,0.29,96950,N/A
2013,11,8,2,30,N/A,288.53000000000003,4.62,0.56,96960,N/A
2013,11,8,3,30,N/A,271.78000000000003,3.42,0.86,96960,N/A
2013,11,8,4,30,N/A,234.18,3.77,0.3,96970,N/A
2013,11,8,5,30,N/A,221.39000000000001,5.24,-0.61,96980,N/A
2013,11,8,6,30,N/A,223.45000000000002,5.94,-0.51,96980,N/A
2013,11,8,7,30,N/A,204.38,4.83,-0.2,96940,N/A
2013,11,8,8,30,N/A,187.34,5.88,-0.26,96930,N/A
2013,11,8,9,30,N/A,179.36,4.91,0.17,96890,N/A
2013,11,8,10,30,N/A,177.08,5.75,2.22,96810,N/A
2013,11,8,11,30,N/A,169.07,6.640000000000001,3.72,96720,N/A
2013,11,8,12,30,N/A,162.18,7.86,4.8,96620,N/A
2013,11,8,13,30,N/A,161.82,9.77,5.44,96510,N/A
2013,11,8,14,30,N/A,157.68,10.8,5.37,96370,N/A
2013,11,8,15,30,N/A,154.24,12.65,4.94,96230,N/A
2013,11,8,16,30,N/A,151.84,14.290000000000001,4.5,96100,N/A
2013,11,8,17,30,N/A,153.34,15.51,4.3500000000000005,96010,N/A
2013,11,8,18,30,N/A,161.04,15.49,4.45,95950,N/A
2013,11,8,19,30,N/A,169.13,14.59,4.82,95940,N/A
2013,11,8,20,30,N/A,172.07,14.27,5.14,95860,N/A
2013,11,8,21,30,N/A,178.92000000000002,14.81,4.78,95770,N/A
2013,11,8,22,30,N/A,177.6,15.18,5.36,95580,N/A
2013,11,8,23,30,N/A,184.44,15.77,5.42,95480,N/A
2013,11,9,0,30,N/A,198.03,15.780000000000001,5.82,95410,N/A
2013,11,9,1,30,N/A,210.79,15.35,5.72,95400,N/A
2013,11,9,2,30,N/A,222.61,14.27,4.86,95430,N/A
2013,11,9,3,30,N/A,234.96,13.75,4.73,95440,N/A
2013,11,9,4,30,N/A,238.39000000000001,12.96,4.28,95510,N/A
2013,11,9,5,30,N/A,248.85,13.540000000000001,4.45,95550,N/A
2013,11,9,6,30,N/A,254.62,13.870000000000001,3.94,95600,N/A
2013,11,9,7,30,N/A,257.47,14.14,3.5,95650,N/A
2013,11,9,8,30,N/A,274.21,12.88,3.67,95720,N/A
2013,11,9,9,30,N/A,269.87,10.33,4.1,95760,N/A
2013,11,9,10,30,N/A,275.40000000000003,11.84,4.97,95800,N/A
2013,11,9,11,30,N/A,275.39,11.34,5.66,95860,N/A
2013,11,9,12,30,N/A,280.38,11.35,5.92,95930,N/A
2013,11,9,13,30,N/A,284.76,11.700000000000001,6.12,95980,N/A
2013,11,9,14,30,N/A,282.88,11.790000000000001,6.390000000000001,96040,N/A
2013,11,9,15,30,N/A,281.74,11.77,6.42,96110,N/A
2013,11,9,16,30,N/A,278.95,11.16,5.9,96180,N/A
2013,11,9,17,30,N/A,287.14,14.73,4.82,96280,N/A
2013,11,9,18,30,N/A,286.58,10.59,3.4,96400,N/A
2013,11,9,19,30,N/A,289.22,15.040000000000001,3.06,96430,N/A
2013,11,9,20,30,N/A,294.17,14.74,2.35,96430,N/A
2013,11,9,21,30,N/A,298.95,13.11,1.55,96520,N/A
2013,11,9,22,30,N/A,296.09000000000003,10.55,0.64,96570,N/A
2013,11,9,23,30,N/A,297.73,11.01,0.09,96650,N/A
2013,11,10,0,30,N/A,298.99,12.56,-0.44,96690,N/A
2013,11,10,1,30,N/A,303.14,13.43,-0.99,96760,N/A
2013,11,10,2,30,N/A,305.76,12.14,-1.47,96830,N/A
2013,11,10,3,30,N/A,307.3,11.96,-1.73,96880,N/A
2013,11,10,4,30,N/A,309.13,12.06,-2.0300000000000002,96970,N/A
2013,11,10,5,30,N/A,312.08,11.51,-2.25,97050,N/A
2013,11,10,6,30,N/A,312.89,10.040000000000001,-2.43,97140,N/A
2013,11,10,7,30,N/A,313.25,9.23,-2.69,97180,N/A
2013,11,10,8,30,N/A,321.92,6.73,-2.38,97220,N/A
2013,11,10,9,30,N/A,311.24,4.78,-1.1,97270,N/A
2013,11,10,10,30,N/A,296.66,4.13,0.25,97280,N/A
2013,11,10,11,30,N/A,281.69,4.22,1.48,97260,N/A
2013,11,10,12,30,N/A,270.78000000000003,4.08,2.44,97220,N/A
2013,11,10,13,30,N/A,262.3,3.92,3.29,97180,N/A
2013,11,10,14,30,N/A,247.02,4.83,3.73,97150,N/A
2013,11,10,15,30,N/A,233.96,5.8500000000000005,3.79,97120,N/A
2013,11,10,16,30,N/A,235.36,6.390000000000001,3.7,97070,N/A
2013,11,10,17,30,N/A,227.97,7.42,3.68,97020,N/A
2013,11,10,18,30,N/A,233.01,9.73,3.27,96990,N/A
2013,11,10,19,30,N/A,231.35,8.88,3.14,96940,N/A
2013,11,10,20,30,N/A,221.83,9.43,3.13,96890,N/A
2013,11,10,21,30,N/A,222.34,10.76,3.3000000000000003,96830,N/A
2013,11,10,22,30,N/A,225.24,11.44,3.15,96760,N/A
2013,11,10,23,30,N/A,227.89000000000001,10.74,2.7600000000000002,96710,N/A
2013,11,11,0,30,N/A,231.47,10.67,2.82,96660,N/A
2013,11,11,1,30,N/A,240.69,11.15,2.97,96600,N/A
2013,11,11,2,30,N/A,246.94,10.96,3.1,96580,N/A
2013,11,11,3,30,N/A,262.43,10.32,3.0100000000000002,96580,N/A
2013,11,11,4,30,N/A,287.09000000000003,10.42,2.8000000000000003,96570,N/A
2013,11,11,5,30,N/A,315.45,8.620000000000001,1.8800000000000001,96620,N/A
2013,11,11,6,30,N/A,343.43,7.88,0.9400000000000001,96670,N/A
2013,11,11,7,30,N/A,346.79,8.67,0.05,96720,N/A
2013,11,11,8,30,N/A,337.37,10.9,-0.9,96800,N/A
2013,11,11,9,30,N/A,343.65000000000003,9.67,-2.79,96900,N/A
2013,11,11,10,30,N/A,338.81,9.28,-3.64,96960,N/A
2013,11,11,11,30,N/A,350.22,9.81,-3.14,97050,N/A
2013,11,11,12,30,N/A,357.85,10.67,-3.42,97100,N/A
2013,11,11,13,30,N/A,356.1,8.96,-3.56,97180,N/A
2013,11,11,14,30,N/A,356.37,9.34,-3.85,97260,N/A
2013,11,11,15,30,N/A,351.89,9.38,-4.03,97330,N/A
2013,11,11,16,30,N/A,348.21,8.08,-4.59,97440,N/A
2013,11,11,17,30,N/A,349.14,9.52,-6.04,97570,N/A
2013,11,11,18,30,N/A,345.65000000000003,12.22,-6.8,97650,N/A
2013,11,11,19,30,N/A,341.88,10.61,-7.62,97740,N/A
2013,11,11,20,30,N/A,345.12,10.17,-8.11,97810,N/A
2013,11,11,21,30,N/A,344.28000000000003,9.39,-8.43,97870,N/A
2013,11,11,22,30,N/A,345.59000000000003,9.040000000000001,-8.620000000000001,97930,N/A
2013,11,11,23,30,N/A,337.82,7.46,-8.94,97990,N/A
2013,11,12,0,30,N/A,332.1,7.95,-9.200000000000001,98050,N/A
2013,11,12,1,30,N/A,331.67,8.05,-9.41,98140,N/A
2013,11,12,2,30,N/A,331.63,8.700000000000001,-9.67,98190,N/A
2013,11,12,3,30,N/A,328.98,8.51,-9.99,98240,N/A
2013,11,12,4,30,N/A,329.28000000000003,8.370000000000001,-10.25,98300,N/A
2013,11,12,5,30,N/A,327.08,7.94,-10.6,98360,N/A
2013,11,12,6,30,N/A,326.21,9.13,-10.94,98390,N/A
2013,11,12,7,30,N/A,327.62,9.49,-11.17,98430,N/A
2013,11,12,8,30,N/A,328.77,7.22,-10.96,98470,N/A
2013,11,12,9,30,N/A,323.7,5.74,-9.88,98460,N/A
2013,11,12,10,30,N/A,311.71,5.04,-8.64,98440,N/A
2013,11,12,11,30,N/A,307.13,5.29,-7.49,98420,N/A
2013,11,12,12,30,N/A,304.57,5.19,-6.37,98380,N/A
2013,11,12,13,30,N/A,298.43,5.34,-5.53,98330,N/A
2013,11,12,14,30,N/A,289.5,5.39,-5.08,98290,N/A
2013,11,12,15,30,N/A,281.97,5.76,-4.98,98250,N/A
2013,11,12,16,30,N/A,283.68,6.24,-5.01,98210,N/A
2013,11,12,17,30,N/A,277.31,7.4,-5.07,98170,N/A
2013,11,12,18,30,N/A,277.01,9.200000000000001,-5.3500000000000005,98130,N/A
2013,11,12,19,30,N/A,277.65000000000003,9.67,-5.72,98110,N/A
2013,11,12,20,30,N/A,276.16,9.91,-5.93,98050,N/A
2013,11,12,21,30,N/A,272.7,9.98,-5.93,98000,N/A
2013,11,12,22,30,N/A,269.99,10.63,-6.09,97930,N/A
2013,11,12,23,30,N/A,263.94,10.82,-6.23,97900,N/A
2013,11,13,0,30,N/A,259.52,11.07,-6.140000000000001,97850,N/A
2013,11,13,1,30,N/A,249.78,9.790000000000001,-6.67,97820,N/A
2013,11,13,2,30,N/A,238.02,9.31,-6.83,97770,N/A
2013,11,13,3,30,N/A,229.18,10.700000000000001,-6.61,97720,N/A
2013,11,13,4,30,N/A,224.45000000000002,11.28,-6.66,97660,N/A
2013,11,13,5,30,N/A,220.44,12.200000000000001,-6.48,97590,N/A
2013,11,13,6,30,N/A,220.61,13.09,-6.4,97520,N/A
2013,11,13,7,30,N/A,219.66,13.46,-6.25,97450,N/A
2013,11,13,8,30,N/A,217.56,12.59,-6.09,97380,N/A
2013,11,13,9,30,N/A,215.88,10.43,-4.63,97300,N/A
2013,11,13,10,30,N/A,212.22,10.67,-2.8000000000000003,97200,N/A
2013,11,13,11,30,N/A,212.48000000000002,11.4,-1.23,97090,N/A
2013,11,13,12,30,N/A,209.27,11.76,0,96990,N/A
2013,11,13,13,30,N/A,209.14000000000001,12.48,1.08,96880,N/A
2013,11,13,14,30,N/A,209.20000000000002,12.39,1.62,96770,N/A
2013,11,13,15,30,N/A,207.22,13.14,1.6600000000000001,96670,N/A
2013,11,13,16,30,N/A,203.41,14.48,1.01,96630,N/A
2013,11,13,17,30,N/A,206.08,16.34,0.5,96550,N/A
2013,11,13,18,30,N/A,208.5,17.19,0.21,96530,N/A
2013,11,13,19,30,N/A,212.31,16.41,-0.13,96520,N/A
2013,11,13,20,30,N/A,213.47,15.15,-0.86,96490,N/A
2013,11,13,21,30,N/A,217.42000000000002,16.06,-0.91,96430,N/A
2013,11,13,22,30,N/A,220.85,15.030000000000001,-1.03,96370,N/A
2013,11,13,23,30,N/A,216.57,13.92,-1.42,96340,N/A
2013,11,14,0,30,N/A,213.39000000000001,12.19,-1.8900000000000001,96290,N/A
2013,11,14,1,30,N/A,216.27,12.450000000000001,-1.86,96240,N/A
2013,11,14,2,30,N/A,217.84,13.23,-1.7,96210,N/A
2013,11,14,3,30,N/A,218.21,13.17,-1.94,96180,N/A
2013,11,14,4,30,N/A,216.85,13.19,-2.2,96140,N/A
2013,11,14,5,30,N/A,217.95000000000002,13.27,-2.33,96120,N/A
2013,11,14,6,30,N/A,215.15,12.38,-2.54,96110,N/A
2013,11,14,7,30,N/A,212.21,11.18,-3.12,96060,N/A
2013,11,14,8,30,N/A,214.45000000000002,10.33,-2.37,96050,N/A
2013,11,14,9,30,N/A,214.62,8.33,-1.17,96000,N/A
2013,11,14,10,30,N/A,221.34,7.97,0.51,95980,N/A
2013,11,14,11,30,N/A,216.81,8.49,2.0100000000000002,95940,N/A
2013,11,14,12,30,N/A,213.33,9.120000000000001,3.2,95900,N/A
2013,11,14,13,30,N/A,220.12,8.39,4.08,95890,N/A
2013,11,14,14,30,N/A,221.81,8.13,4.51,95880,N/A
2013,11,14,15,30,N/A,216.31,8.620000000000001,4.62,95840,N/A
2013,11,14,16,30,N/A,217.41,10.49,4.89,95840,N/A
2013,11,14,17,30,N/A,221.79,10.870000000000001,5,95870,N/A
2013,11,14,18,30,N/A,219.44,11.05,4.63,95860,N/A
2013,11,14,19,30,N/A,221.23000000000002,10.8,4.17,95850,N/A
2013,11,14,20,30,N/A,222.21,9.950000000000001,3.52,95830,N/A
2013,11,14,21,30,N/A,232.05,9.58,3.72,95830,N/A
2013,11,14,22,30,N/A,235.51,9.42,3.81,95800,N/A
2013,11,14,23,30,N/A,234.46,9.82,3.7,95800,N/A
2013,11,15,0,30,N/A,238.08,10.23,3.68,95790,N/A
2013,11,15,1,30,N/A,240.05,9.28,3.29,95810,N/A
2013,11,15,2,30,N/A,241.4,8.45,2.93,95810,N/A
2013,11,15,3,30,N/A,238.99,7.49,2.62,95820,N/A
2013,11,15,4,30,N/A,234.75,6.99,2.95,95830,N/A
2013,11,15,5,30,N/A,227.42000000000002,7.11,2.6,95830,N/A
2013,11,15,6,30,N/A,218.59,7.68,1.9100000000000001,95860,N/A
2013,11,15,7,30,N/A,221.88,8.120000000000001,1.76,95870,N/A
2013,11,15,8,30,N/A,226.79,6.8,0.91,95870,N/A
2013,11,15,9,30,N/A,216.05,4.5,1.12,95890,N/A
2013,11,15,10,30,N/A,207.35,4.05,2.96,95890,N/A
2013,11,15,11,30,N/A,202.75,4.44,4.68,95880,N/A
2013,11,15,12,30,N/A,199.16,4.58,5.93,95860,N/A
2013,11,15,13,30,N/A,194.68,4.87,6.76,95840,N/A
2013,11,15,14,30,N/A,188.39000000000001,5.59,7.05,95810,N/A
2013,11,15,15,30,N/A,176.48,7.07,6.75,95790,N/A
2013,11,15,16,30,N/A,176.26,9.44,6.6000000000000005,95790,N/A
2013,11,15,17,30,N/A,174.98,10.66,6.69,95780,N/A
2013,11,15,18,30,N/A,181.36,12.14,5.93,95780,N/A
2013,11,15,19,30,N/A,183.69,11.72,5.03,95760,N/A
2013,11,15,20,30,N/A,181.35,11.96,4.3,95730,N/A
2013,11,15,21,30,N/A,179.45000000000002,11.69,3.91,95700,N/A
2013,11,15,22,30,N/A,183.31,10.8,3.62,95660,N/A
2013,11,15,23,30,N/A,179.43,12.63,4.08,95640,N/A
2013,11,16,0,30,N/A,183.19,13.08,3.9,95630,N/A
2013,11,16,1,30,N/A,181.31,12.66,3.71,95590,N/A
2013,11,16,2,30,N/A,180.27,12.96,3.88,95550,N/A
2013,11,16,3,30,N/A,173.12,11.870000000000001,3.48,95500,N/A
2013,11,16,4,30,N/A,172.16,11.290000000000001,3.44,95440,N/A
2013,11,16,5,30,N/A,166.83,10.99,3.54,95370,N/A
2013,11,16,6,30,N/A,167,10.48,4.05,95340,N/A
2013,11,16,7,30,N/A,170.66,11.98,4.82,95250,N/A
2013,11,16,8,30,N/A,168.28,12.69,5.71,95160,N/A
2013,11,16,9,30,N/A,165.35,12.56,6.54,95090,N/A
2013,11,16,10,30,N/A,167,17.02,7.6000000000000005,94860,N/A
2013,11,16,11,30,N/A,165.98,16.6,8.66,94860,N/A
